date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k2_2023_01;cluster_k2_2023_02;cluster_k2_2023_03;cluster_k2_2023_04;cluster_k2_2023_05;cluster_k2_2023_06;cluster_k2_2023_07;cluster_k2_2023_08;cluster_k2_2023_09;cluster_k2_2023_10;cluster_k2_2023_11;cluster_k2_2023_12;cluster_k2_2024_01;cluster_k2_2024_02;cluster_k2_2024_03;cluster_k2_2024_04;cluster_k2_2024_05;cluster_k2_2024_06;cluster_k2_2024_07;cluster_k2_2024_08;cluster_k2_2024_09;cluster_k2_2024_10;cluster_k2_2024_11;cluster_k2_2024_12
2023-01-11;11:00;0.26;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;12:00;0.128;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;13:00;0.126;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;14:00;0.344;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;15:00;0.591;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;16:00;0.382;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;17:00;0.289;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;18:00;0.26;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;19:00;0.324;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;20:00;0.112;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;21:00;0.256;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;22:00;0.632;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;23:00;0.341;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-11;24:00:00;0.267;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;1:00;0.3;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;2:00;0.281;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;3:00;0.069;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;4:00;0.069;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;5:00;0.19;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;6:00;0.089;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;7:00;0.136;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;8:00;0.235;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;9:00;0.086;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;10:00;0.303;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;11:00;0.911;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;12:00;0.527;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;13:00;0.425;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;14:00;0.207;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;15:00;0.513;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;16:00;0.416;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;17:00;0.343;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;18:00;0.356;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;19:00;0.234;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;20:00;0.27;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;21:00;0.334;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;22:00;0.608;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;23:00;0.772;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-12;24:00:00;0.467;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;1:00;0.3;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;2:00;0.156;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;3:00;0.123;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;4:00;0.124;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;5:00;0.103;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;6:00;0.094;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;7:00;0.166;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;8:00;0.083;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;9:00;0.079;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;10:00;0.202;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;11:00;0.16;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;12:00;0.271;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;13:00;0.15;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;14:00;0.103;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;15:00;0.352;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;16:00;1.929;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;17:00;0.424;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;18:00;0.246;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;19:00;0.29;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;20:00;0.135;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;21:00;0.226;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;22:00;0.338;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;23:00;0.461;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-13;24:00:00;0.264;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;1:00;0.298;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;2:00;0.367;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;3:00;0.098;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;4:00;0.089;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;5:00;0.17;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;6:00;0.09;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;7:00;0.072;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;8:00;0.158;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;9:00;0.113;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;10:00;0.209;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;11:00;0.154;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;12:00;0.242;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;13:00;0.776;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;14:00;0.853;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;15:00;0.371;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;16:00;0.598;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;17:00;1.419;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;18:00;0.326;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;19:00;0.251;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;20:00;0.342;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;21:00;0.219;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;22:00;0.13;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;23:00;0.075;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-14;24:00:00;0.127;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;1:00;0.175;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;2:00;0.086;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;3:00;0.306;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;4:00;0.218;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;5:00;0.152;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;6:00;0.078;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;7:00;0.131;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;8:00;0.153;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;9:00;0.077;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;10:00;0.102;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;11:00;0.166;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;12:00;0.303;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;13:00;0.182;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;14:00;1.23;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;15:00;1.183;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;16:00;0.587;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;17:00;0.313;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;18:00;0.298;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;19:00;0.342;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;20:00;0.3;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;21:00;0.297;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;22:00;0.88;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;23:00;0.935;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-15;24:00:00;0.639;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;1:00;0.287;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;2:00;0.229;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;3:00;0.064;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;4:00;0.063;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;5:00;0.152;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;6:00;0.064;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;7:00;0.065;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;8:00;0.199;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;9:00;0.073;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;10:00;0.129;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;11:00;0.171;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;12:00;0.305;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;13:00;0.252;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;14:00;0.289;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;15:00;0.829;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;16:00;0.341;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;17:00;0.531;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;18:00;0.321;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;19:00;0.286;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;20:00;0.354;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;21:00;0.39;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;22:00;0.386;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;23:00;0.404;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-16;24:00:00;0.399;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;1:00;0.3;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;2:00;0.077;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;3:00;0.151;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;4:00;0.125;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;5:00;0.075;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;6:00;0.1;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;7:00;0.167;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;8:00;0.168;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;9:00;0.13;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;10:00;0.068;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;11:00;1.043;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;12:00;0.558;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;13:00;0.18;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;14:00;0.179;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;15:00;0.796;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;16:00;0.494;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;17:00;0.457;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;18:00;0.315;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;19:00;0.342;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;20:00;0.328;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;21:00;0.256;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;22:00;0.624;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;23:00;0.504;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-17;24:00:00;0.369;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;1:00;0.271;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;2:00;0.073;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;3:00;0.164;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;4:00;0.109;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;5:00;0.073;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;6:00;0.139;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;7:00;0.092;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;8:00;0.166;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;9:00;0.153;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;10:00;0.703;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;11:00;0.235;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;12:00;0.157;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;13:00;0.136;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;14:00;0.304;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;15:00;0.905;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;16:00;0.411;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;17:00;0.371;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;18:00;0.275;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;19:00;0.335;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;20:00;0.365;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;21:00;0.682;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;22:00;1.151;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;23:00;0.743;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-18;24:00:00;0.359;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;1:00;0.277;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;2:00;0.072;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;3:00;0.107;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;4:00;0.163;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;5:00;0.077;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;6:00;0.103;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;7:00;0.121;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;8:00;0.121;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;9:00;0.25;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;10:00;0.164;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;11:00;0.263;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;12:00;0.284;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;13:00;0.19;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;14:00;0.282;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;15:00;0.556;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;16:00;0.279;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;17:00;0.322;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;18:00;0.236;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;19:00;0.249;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;20:00;0.403;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;21:00;0.461;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;22:00;0.71;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;23:00;0.5;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19;24:00:00;0.274;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;1:00;0.296;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;2:00;0.12;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;3:00;0.087;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;4:00;0.19;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;5:00;0.098;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;6:00;0.075;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;7:00;0.136;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;8:00;0.151;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;9:00;0.163;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;10:00;0.165;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;11:00;0.242;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;12:00;0.28;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;13:00;0.723;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;14:00;0.273;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;15:00;1.9;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;16:00;0.454;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;17:00;0.354;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;18:00;0.611;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;19:00;0.367;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;20:00;0.275;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;21:00;0.393;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;22:00;0.675;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;23:00;0.374;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-20;24:00:00;0.336;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;1:00;0.357;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;2:00;0.233;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;3:00;0.122;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;4:00;0.079;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;5:00;0.12;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;6:00;0.134;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;7:00;0.178;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;8:00;0.091;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;9:00;0.099;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;10:00;0.166;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;11:00;0.461;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;12:00;0.477;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;13:00;0.2;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;14:00;0.073;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;15:00;0.142;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;16:00;0.104;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;17:00;0.217;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;18:00;0.115;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;19:00;0.091;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;20:00;0.156;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;21:00;0.36;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;22:00;0.667;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;23:00;0.338;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-21;24:00:00;0.429;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-22;1:00;0.385;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-22;2:00;0.366;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
2023-01-22;3:00;0.171;Real;;;;2023;1;1.0;;;;;;;;;;;;;;;;;;;;;;;
