date_only,mean,median,min,max,std,p25,p50,p75
2025-04-08,0.21211764705882352,0.131,0.033,1.493,0.20365470140836803,0.081,0.131,0.2595
2025-04-09,0.20516624040920717,0.125,0.009,1.45,0.2094417377793508,0.083,0.125,0.2265
2025-04-10,0.20377749360613812,0.131,0.008,1.653,0.20941155431806294,0.0765,0.131,0.2545
2025-04-11,0.20119948849104857,0.119,0.013,2.173,0.22142132040059476,0.079,0.119,0.242
2025-04-12,0.20841943734015347,0.121,0.025,1.415,0.2266919247556609,0.073,0.121,0.2455
2025-04-13,0.20129667519181585,0.108,0.016,1.501,0.23476732390503724,0.0675,0.108,0.2215
2025-04-14,0.2138005115089514,0.112,0.025,1.942,0.25757138139272817,0.07,0.112,0.242
2025-04-15,0.20514578005115092,0.112,0.029,1.542,0.23862910116843264,0.0725,0.112,0.215
2025-04-16,0.192153452685422,0.098,0.022,1.604,0.2520119797357978,0.067,0.098,0.2095
2025-04-17,0.1675473145780051,0.094,0.013,1.653,0.21501151355385303,0.064,0.094,0.157
2025-04-18,0.16842710997442456,0.099,0.018,1.363,0.1929595126433912,0.063,0.099,0.1795
2025-04-19,0.19471355498721227,0.111,0.019,3.048,0.26689156502680605,0.0685,0.111,0.193
2025-04-20,0.23021994884910488,0.121,0.025,2.273,0.30785804705981695,0.0715,0.121,0.2495
2025-04-21,0.24903580562659847,0.151,0.018,1.97,0.28934901070631136,0.081,0.151,0.269
2025-04-22,0.23135038363171356,0.12,0.012,1.788,0.2750618997814691,0.0765,0.12,0.252
2025-04-23,0.22328900255754475,0.112,0.018,1.623,0.27472106292966997,0.075,0.112,0.2365
2025-04-24,0.20907928388746802,0.127,0.01,1.789,0.22968185656775106,0.076,0.127,0.2385
2025-04-25,0.22088235294117645,0.138,0.031,1.783,0.2525427640264947,0.078,0.138,0.2535
2025-04-26,0.24330179028132992,0.14,0.017,1.859,0.2828520061923604,0.0815,0.14,0.2715
2025-04-27,0.22620460358056266,0.134,0.025,1.517,0.2385401091453184,0.0805,0.134,0.261
2025-04-28,0.16254731457800511,0.09,0.0,1.365,0.2104954282631647,0.045,0.09,0.2285
2025-04-29,0.1987851662404092,0.128,0.011,1.491,0.19549050704189697,0.077,0.128,0.2545
2025-04-30,0.21639641943734017,0.133,0.011,1.516,0.22172835976845245,0.081,0.133,0.2745
2025-05-01,0.2104833759590793,0.124,0.013,1.818,0.23202251019190612,0.08,0.124,0.2425
2025-05-02,0.2080639386189258,0.139,0.012,1.286,0.2003939415222089,0.081,0.139,0.2465
2025-05-03,0.19293350383631713,0.113,0.017,1.883,0.22361710791336561,0.076,0.113,0.2245
2025-05-04,0.20649104859335038,0.111,0.014,1.427,0.22918371154516104,0.076,0.111,0.2505
2025-05-05,0.21082608695652175,0.134,0.023,1.462,0.21117721427878117,0.0875,0.134,0.2565
2025-05-06,0.20800255754475702,0.13,0.016,1.881,0.21312277067000035,0.088,0.13,0.2615
2025-05-07,0.20280306905370846,0.124,0.012,1.442,0.21430106928862744,0.087,0.124,0.243
2025-05-08,0.2098081841432225,0.13,0.022,1.529,0.20453131296730612,0.083,0.13,0.263
2025-05-09,0.20265728900255756,0.125,0.021,1.365,0.2036135358752114,0.0775,0.125,0.2685
2025-05-10,0.21616624040920715,0.122,0.015,1.705,0.24347857376576018,0.075,0.122,0.2545
2025-05-11,0.22017135549872124,0.133,0.02,1.647,0.23667930005563356,0.0815,0.133,0.2465
2025-05-12,0.20950383631713554,0.122,0.023,2.135,0.23653281739156973,0.0745,0.122,0.2385
2025-05-13,0.20279539641943736,0.129,0.025,1.279,0.21116973141511589,0.079,0.129,0.2365
2025-05-14,0.2060076726342711,0.13,0.029,1.169,0.19860039105096222,0.082,0.13,0.238
2025-05-15,0.20737595907928388,0.131,0.023,1.536,0.22185584216468912,0.08,0.131,0.2355
2025-05-16,0.19720971867007672,0.123,0.025,1.616,0.21658001898433285,0.079,0.123,0.2215
2025-05-17,0.19297442455242966,0.126,0.012,1.335,0.20055198024481521,0.08,0.126,0.212
2025-05-18,0.20249616368286447,0.128,0.026,1.562,0.21934033819524373,0.0815,0.128,0.206
2025-05-19,0.20595140664961636,0.132,0.011,1.355,0.20115436142378604,0.0805,0.132,0.2535
2025-05-20,0.17701278772378518,0.115,0.024,1.658,0.17677137876046373,0.075,0.115,0.2135
2025-05-21,0.19660358056265984,0.123,0.018,2.056,0.2201774549754229,0.082,0.123,0.2005
2025-05-22,0.2125242966751918,0.134,0.017,1.373,0.21767497246795997,0.0835,0.134,0.2375
2025-05-23,0.18182608695652172,0.116,0.01,1.822,0.1986605930101932,0.075,0.116,0.20400000000000001
2025-05-24,0.1836828644501279,0.114,0.015,1.725,0.20389898627275213,0.07050000000000001,0.114,0.20600000000000002
2025-05-25,0.17792071611253196,0.11,0.012,1.577,0.18989635865724427,0.074,0.11,0.203
2025-05-26,0.20628132992327367,0.135,0.029,1.567,0.1962574908170807,0.0935,0.135,0.244
2025-05-27,0.21334015345268542,0.134,0.009,1.57,0.21870994583970607,0.09,0.134,0.252
2025-05-28,0.19867263427109974,0.145,0.036,1.51,0.18244305115806228,0.095,0.145,0.214
2025-05-29,0.22424040920716112,0.155,0.012,1.838,0.20972456541203752,0.1005,0.155,0.266
2025-05-30,0.22216368286445012,0.156,0.019,0.962,0.1851694409376746,0.0965,0.156,0.27
2025-05-31,0.21449872122762148,0.146,0.022,1.734,0.21203028175941266,0.0905,0.146,0.2415
2025-06-01,0.24485166240409206,0.164,0.012,1.61,0.2525218720987451,0.1045,0.164,0.259
2025-06-02,0.21949360613810742,0.15,0.019,1.486,0.21685388992221996,0.0995,0.15,0.248
2025-06-03,0.1965933503836317,0.135,0.01,2.031,0.18996924408771795,0.096,0.135,0.223
2025-06-04,0.18778005115089513,0.128,0.009,1.251,0.16905560520818322,0.0905,0.128,0.2125
2025-06-05,0.21407161125319693,0.133,0.011,1.964,0.2244341602666062,0.088,0.133,0.254
2025-06-06,0.20072634271099743,0.126,0.021,1.859,0.20732783230399138,0.084,0.126,0.2235
2025-06-07,0.21761381074168798,0.129,0.013,2.672,0.25879910377832976,0.0815,0.129,0.2565
2025-06-08,0.20327877237851663,0.139,0.0,1.672,0.19549717431108135,0.0885,0.139,0.2485
2025-06-09,0.181616368286445,0.141,0.01,0.927,0.1427571764350217,0.094,0.141,0.2145
2025-06-10,0.24076726342710997,0.145,0.033,1.33,0.24205257863324814,0.102,0.145,0.261
2025-06-11,0.2672097186700767,0.161,0.036,2.262,0.26252025466701323,0.1085,0.161,0.3205
2025-06-12,0.2782762148337596,0.164,0.036,2.127,0.2769813942135961,0.11,0.164,0.364
2025-06-13,0.27543478260869564,0.16,0.037,1.591,0.27496154550230606,0.11,0.16,0.328
2025-06-14,0.3611304347826087,0.154,0.01,4.885,0.7054571719138466,0.10200000000000001,0.154,0.2875
2025-06-15,0.22878772378516624,0.153,0.009,1.522,0.23603428358692993,0.0905,0.153,0.2645
2025-06-16,0.23401023017902814,0.161,0.037,1.454,0.20913824380844412,0.0945,0.161,0.288
2025-06-17,0.26144501278772375,0.163,0.038,1.882,0.2539967724798726,0.108,0.163,0.297
2025-06-18,0.2771227621483376,0.16,0.023,2.208,0.2920609705726497,0.1075,0.16,0.3155
2025-06-19,0.2916086956521739,0.164,0.014,2.069,0.3030036351243178,0.109,0.164,0.3615
2025-06-20,0.34444501278772377,0.179,0.026,2.504,0.3640725433762461,0.118,0.179,0.4685
2025-06-21,0.31380562659846545,0.183,0.022,1.751,0.30950307246568043,0.123,0.183,0.356
2025-06-22,0.34522506393861896,0.185,0.038,1.774,0.3306933283594792,0.124,0.185,0.475
2025-06-23,0.31174936061381076,0.145,0.013,2.335,0.3591636204428145,0.1125,0.145,0.3545
2025-06-24,0.32329156010230176,0.159,0.032,2.092,0.34396086823547745,0.12,0.159,0.391
2025-06-25,0.32134015345268546,0.163,0.023,2.239,0.3293132627523401,0.1225,0.163,0.4175
2025-06-26,0.28745780051150893,0.142,0.021,2.523,0.33662964147907326,0.114,0.142,0.3305
2025-06-27,0.30730434782608695,0.152,0.013,2.163,0.37339951376305225,0.1135,0.152,0.2835
2025-06-28,0.3569386189258312,0.144,0.014,3.853,0.5122148901180055,0.093,0.144,0.3225
2025-06-29,0.38552429667519184,0.16,0.018,3.226,0.4764041150309414,0.099,0.16,0.4805
2025-06-30,0.4287109974424553,0.183,0.036,2.338,0.47693116834642346,0.122,0.183,0.6355
