hogar,cluster,estrategia,algoritmo,hour,0,1,2,3,4
,,estacion_otono,Agglomerative_k2_profile,16,0.1771252747252747,0.3057161695447408,,,
,,estacion_otono,Agglomerative_k2_profile,17,0.1624901098901099,0.3043816326530612,,,
,,estacion_otono,Agglomerative_k2_profile,18,0.1701846153846153,0.3338963893249608,,,
,,estacion_otono,Agglomerative_k2_profile,19,0.2325769230769231,0.3749654631083202,,,
,,estacion_otono,Agglomerative_k2_profile,20,0.2512560439560439,0.4310973312401884,,,
,,estacion_otono,Agglomerative_k2_profile,21,0.1999252747252747,0.4243767660910518,,,
,,estacion_otono,Agglomerative_k2_profile,22,0.1668197802197802,0.3142810047095761,,,
,,estacion_otono,Agglomerative_k2_profile,23,0.1345582417582417,0.2363014128728414,,,
,,estacion_otono,Agglomerative_k2_profile,total_mean_consumption,3.855388051706748,6.690855706853529,,,
ABLD,0.0,estacion_otono,Agglomerative_k3,,,,,,
AJVG,0.0,estacion_otono,Agglomerative_k3,,,,,,
ATF,0.0,estacion_otono,Agglomerative_k3,,,,,,
FJAG,2.0,estacion_otono,Agglomerative_k3,,,,,,
FMB,0.0,estacion_otono,Agglomerative_k3,,,,,,
GPC,0.0,estacion_otono,Agglomerative_k3,,,,,,
JACL,0.0,estacion_otono,Agglomerative_k3,,,,,,
JALG,2.0,estacion_otono,Agglomerative_k3,,,,,,
JLG,0.0,estacion_otono,Agglomerative_k3,,,,,,
JMM,2.0,estacion_otono,Agglomerative_k3,,,,,,
LFZA,0.0,estacion_otono,Agglomerative_k3,,,,,,
MANA,2.0,estacion_otono,Agglomerative_k3,,,,,,
MBGV,0.0,estacion_otono,Agglomerative_k3,,,,,,
MTTA,1.0,estacion_otono,Agglomerative_k3,,,,,,
PAA,2.0,estacion_otono,Agglomerative_k3,,,,,,
RFM,0.0,estacion_otono,Agglomerative_k3,,,,,,
RTF,2.0,estacion_otono,Agglomerative_k3,,,,,,
,,estacion_otono,Agglomerative_k3_profile,0,0.0991844444444444,0.4846555555555555,0.1526444444444444,,
,,estacion_otono,Agglomerative_k3_profile,1,0.0893846153846153,0.3212417582417582,0.1307454212454212,,
,,estacion_otono,Agglomerative_k3_profile,2,0.0847717391304347,0.2994782608695652,0.122893115942029,,
,,estacion_otono,Agglomerative_k3_profile,3,0.0847296703296703,0.1807362637362637,0.1117582417582417,,
,,estacion_otono,Agglomerative_k3_profile,4,0.0807681318681318,0.1508571428571428,0.1094908424908425,,
,,estacion_otono,Agglomerative_k3_profile,5,0.0998681318681318,0.1907692307692307,0.1203736263736263,,
,,estacion_otono,Agglomerative_k3_profile,6,0.148454945054945,0.200021978021978,0.1983608058608058,,
,,estacion_otono,Agglomerative_k3_profile,7,0.1774208791208791,0.2325494505494505,0.2594908424908425,,
,,estacion_otono,Agglomerative_k3_profile,8,0.1767208791208791,0.2276703296703296,0.2526373626373626,,
,,estacion_otono,Agglomerative_k3_profile,9,0.1634285714285714,0.2056483516483516,0.2546967032967029,,
,,estacion_otono,Agglomerative_k3_profile,10,0.1690285714285714,0.2416813186813186,0.2572666666666661,,
,,estacion_otono,Agglomerative_k3_profile,11,0.163132967032967,0.2484395604395604,0.3276095238095231,,
,,estacion_otono,Agglomerative_k3_profile,12,0.1982406593406593,0.2949120879120879,0.4450967032967025,,
,,estacion_otono,Agglomerative_k3_profile,13,0.219087912087912,0.3629450549450549,0.4615450549450544,,
,,estacion_otono,Agglomerative_k3_profile,14,0.2228978021978022,0.3491098901098901,0.4027445054945049,,
,,estacion_otono,Agglomerative_k3_profile,15,0.1833318681318681,0.2403846153846154,0.3142754578754574,,
,,estacion_otono,Agglomerative_k3_profile,16,0.1771252747252747,0.2059450549450549,0.3223446886446884,,
,,estacion_otono,Agglomerative_k3_profile,17,0.1624901098901099,0.2178131868131868,0.3188097069597068,,
,,estacion_otono,Agglomerative_k3_profile,18,0.1701846153846153,0.233032967032967,0.3507069597069597,,
,,estacion_otono,Agglomerative_k3_profile,19,0.2325769230769231,0.2208461538461538,0.4006520146520147,,
,,estacion_otono,Agglomerative_k3_profile,20,0.2512560439560439,0.2305604395604395,0.4645201465201465,,
,,estacion_otono,Agglomerative_k3_profile,21,0.1999252747252747,0.3725494505494505,0.433014652014652,,
,,estacion_otono,Agglomerative_k3_profile,22,0.1668197802197802,0.3996373626373626,0.300054945054945,,
,,estacion_otono,Agglomerative_k3_profile,23,0.1345582417582417,0.3486483516483517,0.217576923076923,,
,,estacion_otono,Agglomerative_k3_profile,total_mean_consumption,3.855388051706748,6.46013381642512,6.729309355258264,,
ABLD,1.0,estacion_otono,Agglomerative_k4,,,,,,
AJVG,1.0,estacion_otono,Agglomerative_k4,,,,,,
ATF,0.0,estacion_otono,Agglomerative_k4,,,,,,
FJAG,3.0,estacion_otono,Agglomerative_k4,,,,,,
FMB,1.0,estacion_otono,Agglomerative_k4,,,,,,
GPC,1.0,estacion_otono,Agglomerative_k4,,,,,,
JACL,0.0,estacion_otono,Agglomerative_k4,,,,,,
JALG,3.0,estacion_otono,Agglomerative_k4,,,,,,
JLG,0.0,estacion_otono,Agglomerative_k4,,,,,,
JMM,3.0,estacion_otono,Agglomerative_k4,,,,,,
LFZA,0.0,estacion_otono,Agglomerative_k4,,,,,,
MANA,3.0,estacion_otono,Agglomerative_k4,,,,,,
MBGV,1.0,estacion_otono,Agglomerative_k4,,,,,,
MTTA,2.0,estacion_otono,Agglomerative_k4,,,,,,
PAA,3.0,estacion_otono,Agglomerative_k4,,,,,,
RFM,0.0,estacion_otono,Agglomerative_k4,,,,,,
RTF,3.0,estacion_otono,Agglomerative_k4,,,,,,
,,estacion_otono,Agglomerative_k4_profile,0,0.1038266666666666,0.0945422222222222,0.4846555555555555,0.1526444444444444,
,,estacion_otono,Agglomerative_k4_profile,1,0.0885384615384615,0.0902307692307692,0.3212417582417582,0.1307454212454212,
,,estacion_otono,Agglomerative_k4_profile,2,0.0849434782608695,0.0846,0.2994782608695652,0.122893115942029,
,,estacion_otono,Agglomerative_k4_profile,3,0.0824175824175824,0.0870417582417582,0.1807362637362637,0.1117582417582417,
,,estacion_otono,Agglomerative_k4_profile,4,0.0808,0.0807362637362637,0.1508571428571428,0.1094908424908425,
,,estacion_otono,Agglomerative_k4_profile,5,0.0773648351648351,0.1223714285714285,0.1907692307692307,0.1203736263736263,
,,estacion_otono,Agglomerative_k4_profile,6,0.0853736263736263,0.2115362637362637,0.200021978021978,0.1983608058608058,
,,estacion_otono,Agglomerative_k4_profile,7,0.1008395604395604,0.2540021978021978,0.2325494505494505,0.2594908424908425,
,,estacion_otono,Agglomerative_k4_profile,8,0.1203736263736263,0.2330681318681318,0.2276703296703296,0.2526373626373626,
,,estacion_otono,Agglomerative_k4_profile,9,0.1233318681318681,0.2035252747252747,0.2056483516483516,0.2546967032967029,
,,estacion_otono,Agglomerative_k4_profile,10,0.1256901098901099,0.212367032967033,0.2416813186813186,0.2572666666666661,
,,estacion_otono,Agglomerative_k4_profile,11,0.1194505494505494,0.2068153846153846,0.2484395604395604,0.3276095238095231,
,,estacion_otono,Agglomerative_k4_profile,12,0.1398483516483516,0.256632967032967,0.2949120879120879,0.4450967032967025,
,,estacion_otono,Agglomerative_k4_profile,13,0.1682087912087912,0.2699670329670329,0.3629450549450549,0.4615450549450544,
,,estacion_otono,Agglomerative_k4_profile,14,0.169054945054945,0.2767406593406593,0.3491098901098901,0.4027445054945049,
,,estacion_otono,Agglomerative_k4_profile,15,0.1394593406593406,0.2272043956043956,0.2403846153846154,0.3142754578754574,
,,estacion_otono,Agglomerative_k4_profile,16,0.1305142857142857,0.2237362637362637,0.2059450549450549,0.3223446886446884,
,,estacion_otono,Agglomerative_k4_profile,17,0.122821978021978,0.2021582417582418,0.2178131868131868,0.3188097069597068,
,,estacion_otono,Agglomerative_k4_profile,18,0.1254791208791209,0.2148901098901098,0.233032967032967,0.3507069597069597,
,,estacion_otono,Agglomerative_k4_profile,19,0.141276923076923,0.323876923076923,0.2208461538461538,0.4006520146520147,
,,estacion_otono,Agglomerative_k4_profile,20,0.1591120879120879,0.3434,0.2305604395604395,0.4645201465201465,
,,estacion_otono,Agglomerative_k4_profile,21,0.1550285714285714,0.244821978021978,0.3725494505494505,0.433014652014652,
,,estacion_otono,Agglomerative_k4_profile,22,0.1547450549450549,0.1788945054945055,0.3996373626373626,0.300054945054945,
,,estacion_otono,Agglomerative_k4_profile,23,0.1378043956043955,0.1313120879120879,0.3486483516483517,0.217576923076923,
,,estacion_otono,Agglomerative_k4_profile,total_mean_consumption,2.936304210861602,4.774471892551892,6.46013381642512,6.729309355258264,
ABLD,1.0,estacion_otono,Agglomerative_k5,,,,,,
AJVG,1.0,estacion_otono,Agglomerative_k5,,,,,,
ATF,0.0,estacion_otono,Agglomerative_k5,,,,,,
FJAG,4.0,estacion_otono,Agglomerative_k5,,,,,,
FMB,1.0,estacion_otono,Agglomerative_k5,,,,,,
GPC,1.0,estacion_otono,Agglomerative_k5,,,,,,
JACL,0.0,estacion_otono,Agglomerative_k5,,,,,,
JALG,2.0,estacion_otono,Agglomerative_k5,,,,,,
JLG,0.0,estacion_otono,Agglomerative_k5,,,,,,
JMM,2.0,estacion_otono,Agglomerative_k5,,,,,,
LFZA,0.0,estacion_otono,Agglomerative_k5,,,,,,
MANA,2.0,estacion_otono,Agglomerative_k5,,,,,,
MBGV,1.0,estacion_otono,Agglomerative_k5,,,,,,
MTTA,3.0,estacion_otono,Agglomerative_k5,,,,,,
PAA,2.0,estacion_otono,Agglomerative_k5,,,,,,
RFM,0.0,estacion_otono,Agglomerative_k5,,,,,,
RTF,2.0,estacion_otono,Agglomerative_k5,,,,,,
,,estacion_otono,Agglomerative_k5_profile,0,0.1038266666666666,0.0945422222222222,0.1524599999999999,0.4846555555555555,0.1535666666666666
,,estacion_otono,Agglomerative_k5_profile,1,0.0885384615384615,0.0902307692307692,0.126243956043956,0.3212417582417582,0.1532527472527472
,,estacion_otono,Agglomerative_k5_profile,2,0.0849434782608695,0.0846,0.1191195652173913,0.2994782608695652,0.1417608695652173
,,estacion_otono,Agglomerative_k5_profile,3,0.0824175824175824,0.0870417582417582,0.1064021978021978,0.1807362637362637,0.1385384615384615
,,estacion_otono,Agglomerative_k5_profile,4,0.0808,0.0807362637362637,0.1027186813186813,0.1508571428571428,0.1433516483516483
,,estacion_otono,Agglomerative_k5_profile,5,0.0773648351648351,0.1223714285714285,0.1077120879120879,0.1907692307692307,0.1836813186813186
,,estacion_otono,Agglomerative_k5_profile,6,0.0853736263736263,0.2115362637362637,0.1916725274725274,0.200021978021978,0.2318021978021978
,,estacion_otono,Agglomerative_k5_profile,7,0.1008395604395604,0.2540021978021978,0.2516153846153846,0.2325494505494505,0.2988681318681319
,,estacion_otono,Agglomerative_k5_profile,8,0.1203736263736263,0.2330681318681318,0.2199516483516483,0.2276703296703296,0.416065934065934
,,estacion_otono,Agglomerative_k5_profile,9,0.1233318681318681,0.2035252747252747,0.2446769230769231,0.2056483516483516,0.3047956043956021
,,estacion_otono,Agglomerative_k5_profile,10,0.1256901098901099,0.212367032967033,0.2294527472527472,0.2416813186813186,0.3963362637362602
,,estacion_otono,Agglomerative_k5_profile,11,0.1194505494505494,0.2068153846153846,0.2843054945054944,0.2484395604395604,0.5441296703296657
,,estacion_otono,Agglomerative_k5_profile,12,0.1398483516483516,0.256632967032967,0.4192923076923077,0.2949120879120879,0.5741186813186767
,,estacion_otono,Agglomerative_k5_profile,13,0.1682087912087912,0.2699670329670329,0.4691120879120879,0.3629450549450549,0.4237098901098867
,,estacion_otono,Agglomerative_k5_profile,14,0.169054945054945,0.2767406593406593,0.4112131868131868,0.3491098901098901,0.360401098901096
,,estacion_otono,Agglomerative_k5_profile,15,0.1394593406593406,0.2272043956043956,0.3081692307692307,0.2403846153846154,0.3448065934065911
,,estacion_otono,Agglomerative_k5_profile,16,0.1305142857142857,0.2237362637362637,0.3031472527472528,0.2059450549450549,0.418331868131867
,,estacion_otono,Agglomerative_k5_profile,17,0.122821978021978,0.2021582417582418,0.2974307692307692,0.2178131868131868,0.425704395604395
,,estacion_otono,Agglomerative_k5_profile,18,0.1254791208791209,0.2148901098901098,0.3169054945054945,0.233032967032967,0.5197142857142857
,,estacion_otono,Agglomerative_k5_profile,19,0.141276923076923,0.323876923076923,0.3744835164835165,0.2208461538461538,0.5314945054945055
,,estacion_otono,Agglomerative_k5_profile,20,0.1591120879120879,0.3434,0.4703648351648352,0.2305604395604395,0.4352967032967033
,,estacion_otono,Agglomerative_k5_profile,21,0.1550285714285714,0.244821978021978,0.4313296703296704,0.3725494505494505,0.4414395604395604
,,estacion_otono,Agglomerative_k5_profile,22,0.1547450549450549,0.1788945054945055,0.299821978021978,0.3996373626373626,0.3012197802197802
,,estacion_otono,Agglomerative_k5_profile,23,0.1378043956043955,0.1313120879120879,0.2172747252747252,0.3486483516483517,0.2190879120879121
,,estacion_otono,Agglomerative_k5_profile,total_mean_consumption,2.936304210861602,4.774471892551892,6.454876268514094,6.46013381642512,8.101474788979111
ABLD,1.0,estacion_otono,GMM_k2,,,,,,
AJVG,1.0,estacion_otono,GMM_k2,,,,,,
ATF,0.0,estacion_otono,GMM_k2,,,,,,
FJAG,1.0,estacion_otono,GMM_k2,,,,,,
FMB,1.0,estacion_otono,GMM_k2,,,,,,
GPC,0.0,estacion_otono,GMM_k2,,,,,,
JACL,0.0,estacion_otono,GMM_k2,,,,,,
JALG,1.0,estacion_otono,GMM_k2,,,,,,
JLG,0.0,estacion_otono,GMM_k2,,,,,,
JMM,1.0,estacion_otono,GMM_k2,,,,,,
LFZA,0.0,estacion_otono,GMM_k2,,,,,,
MANA,1.0,estacion_otono,GMM_k2,,,,,,
MBGV,1.0,estacion_otono,GMM_k2,,,,,,
MTTA,1.0,estacion_otono,GMM_k2,,,,,,
PAA,1.0,estacion_otono,GMM_k2,,,,,,
RFM,0.0,estacion_otono,GMM_k2,,,,,,
RTF,1.0,estacion_otono,GMM_k2,,,,,,
,,estacion_otono,GMM_k2_profile,0,0.1007777777777777,0.1625181818181818,,,
,,estacion_otono,GMM_k2_profile,1,0.0902930402930402,0.1325274725274725,,,
,,estacion_otono,GMM_k2_profile,2,0.086070652173913,0.1243754940711462,,,
,,estacion_otono,GMM_k2_profile,3,0.0825915750915751,0.1093666333666333,,,
,,estacion_otono,GMM_k2_profile,4,0.0809377289377289,0.1027142857142857,,,
,,estacion_otono,GMM_k2_profile,5,0.0803388278388278,0.1299690309690309,,,
,,estacion_otono,GMM_k2_profile,6,0.1079267399267399,0.2024705294705295,,,
,,estacion_otono,GMM_k2_profile,7,0.1379945054945055,0.2487032967032967,,,
,,estacion_otono,GMM_k2_profile,8,0.14107326007326,0.2422057942057942,,,
,,estacion_otono,GMM_k2_profile,9,0.1317490842490842,0.2343290709290707,,,
,,estacion_otono,GMM_k2_profile,10,0.1252875457875457,0.2476219780219777,,,
,,estacion_otono,GMM_k2_profile,11,0.1199102564102564,0.2841786213786209,,,
,,estacion_otono,GMM_k2_profile,12,0.1452985347985348,0.3705552447552444,,,
,,estacion_otono,GMM_k2_profile,13,0.1879597069597069,0.3813942057942054,,,
,,estacion_otono,GMM_k2_profile,14,0.1926153846153846,0.3489875124875122,,,
,,estacion_otono,GMM_k2_profile,15,0.155985347985348,0.2748585414585412,,,
,,estacion_otono,GMM_k2_profile,16,0.1372655677655677,0.2806975024975024,,,
,,estacion_otono,GMM_k2_profile,17,0.1291630036630036,0.2709631368631368,,,
,,estacion_otono,GMM_k2_profile,18,0.1332142857142857,0.2945304695304695,,,
,,estacion_otono,GMM_k2_profile,19,0.1755860805860805,0.3542737262737263,,,
,,estacion_otono,GMM_k2_profile,20,0.1844835164835165,0.4021218781218781,,,
,,estacion_otono,GMM_k2_profile,21,0.1562289377289377,0.3665924075924076,,,
,,estacion_otono,GMM_k2_profile,22,0.1465347985347985,0.2717232767232767,,,
,,estacion_otono,GMM_k2_profile,23,0.1299139194139194,0.2018371628371628,,,
,,estacion_otono,GMM_k2_profile,total_mean_consumption,3.159200078303339,6.039515454111103,,,
ABLD,1.0,estacion_otono,GMM_k3,,,,,,
AJVG,1.0,estacion_otono,GMM_k3,,,,,,
ATF,0.0,estacion_otono,GMM_k3,,,,,,
FJAG,1.0,estacion_otono,GMM_k3,,,,,,
FMB,1.0,estacion_otono,GMM_k3,,,,,,
GPC,1.0,estacion_otono,GMM_k3,,,,,,
JACL,0.0,estacion_otono,GMM_k3,,,,,,
JALG,1.0,estacion_otono,GMM_k3,,,,,,
JLG,0.0,estacion_otono,GMM_k3,,,,,,
JMM,1.0,estacion_otono,GMM_k3,,,,,,
LFZA,0.0,estacion_otono,GMM_k3,,,,,,
MANA,1.0,estacion_otono,GMM_k3,,,,,,
MBGV,1.0,estacion_otono,GMM_k3,,,,,,
MTTA,2.0,estacion_otono,GMM_k3,,,,,,
PAA,1.0,estacion_otono,GMM_k3,,,,,,
RFM,0.0,estacion_otono,GMM_k3,,,,,,
RTF,1.0,estacion_otono,GMM_k3,,,,,,
,,estacion_otono,GMM_k3_profile,0,0.1038266666666666,0.1262343434343434,0.4846555555555555,,
,,estacion_otono,GMM_k3_profile,1,0.0885384615384615,0.1123296703296703,0.3212417582417582,,
,,estacion_otono,GMM_k3_profile,2,0.0849434782608695,0.1054871541501976,0.2994782608695652,,
,,estacion_otono,GMM_k3_profile,3,0.0824175824175824,0.1005234765234765,0.1807362637362637,,
,,estacion_otono,GMM_k3_profile,4,0.0808,0.0964205794205794,0.1508571428571428,,
,,estacion_otono,GMM_k3_profile,5,0.0773648351648351,0.1212817182817182,0.1907692307692307,,
,,estacion_otono,GMM_k3_profile,6,0.0853736263736263,0.2043496503496503,0.200021978021978,,
,,estacion_otono,GMM_k3_profile,7,0.1008395604395604,0.256996003996004,0.2325494505494505,,
,,estacion_otono,GMM_k3_profile,8,0.1203736263736263,0.2437422577422577,0.2276703296703296,,
,,estacion_otono,GMM_k3_profile,9,0.1233318681318681,0.2314369630369628,0.2056483516483516,,
,,estacion_otono,GMM_k3_profile,10,0.1256901098901099,0.2368577422577419,0.2416813186813186,,
,,estacion_otono,GMM_k3_profile,11,0.1194505494505494,0.2727030969030965,0.2484395604395604,,
,,estacion_otono,GMM_k3_profile,12,0.1398483516483516,0.3594313686313682,0.2949120879120879,,
,,estacion_otono,GMM_k3_profile,13,0.1682087912087912,0.3744641358641355,0.3629450549450549,,
,,estacion_otono,GMM_k3_profile,14,0.169054945054945,0.3454700299700297,0.3491098901098901,,
,,estacion_otono,GMM_k3_profile,15,0.1394593406593406,0.2746977022977021,0.2403846153846154,,
,,estacion_otono,GMM_k3_profile,16,0.1305142857142857,0.2775226773226772,0.2059450549450549,,
,,estacion_otono,GMM_k3_profile,17,0.122821978021978,0.2657863136863136,0.2178131868131868,,
,,estacion_otono,GMM_k3_profile,18,0.1254791208791209,0.288972027972028,0.233032967032967,,
,,estacion_otono,GMM_k3_profile,19,0.141276923076923,0.3657542457542458,0.2208461538461538,,
,,estacion_otono,GMM_k3_profile,20,0.1591120879120879,0.4094655344655345,0.2305604395604395,,
,,estacion_otono,GMM_k3_profile,21,0.1550285714285714,0.3474725274725275,0.3725494505494505,,
,,estacion_otono,GMM_k3_profile,22,0.1547450549450549,0.244982017982018,0.3996373626373626,,
,,estacion_otono,GMM_k3_profile,23,0.1378043956043955,0.1783656343656343,0.3486483516483517,,
,,estacion_otono,GMM_k3_profile,total_mean_consumption,2.936304210861602,5.840746872209913,6.46013381642512,,
ABLD,1.0,estacion_otono,GMM_k4,,,,,,
AJVG,1.0,estacion_otono,GMM_k4,,,,,,
ATF,0.0,estacion_otono,GMM_k4,,,,,,
FJAG,3.0,estacion_otono,GMM_k4,,,,,,
FMB,1.0,estacion_otono,GMM_k4,,,,,,
GPC,1.0,estacion_otono,GMM_k4,,,,,,
JACL,0.0,estacion_otono,GMM_k4,,,,,,
JALG,1.0,estacion_otono,GMM_k4,,,,,,
JLG,0.0,estacion_otono,GMM_k4,,,,,,
JMM,1.0,estacion_otono,GMM_k4,,,,,,
LFZA,0.0,estacion_otono,GMM_k4,,,,,,
MANA,1.0,estacion_otono,GMM_k4,,,,,,
MBGV,1.0,estacion_otono,GMM_k4,,,,,,
MTTA,2.0,estacion_otono,GMM_k4,,,,,,
PAA,1.0,estacion_otono,GMM_k4,,,,,,
RFM,0.0,estacion_otono,GMM_k4,,,,,,
RTF,1.0,estacion_otono,GMM_k4,,,,,,
,,estacion_otono,GMM_k4_profile,0,0.1038266666666666,0.1235011111111111,0.4846555555555555,0.1535666666666666,
,,estacion_otono,GMM_k4_profile,1,0.0885384615384615,0.1082373626373626,0.3212417582417582,0.1532527472527472,
,,estacion_otono,GMM_k4_profile,2,0.0849434782608695,0.1018597826086956,0.2994782608695652,0.1417608695652173,
,,estacion_otono,GMM_k4_profile,3,0.0824175824175824,0.096721978021978,0.1807362637362637,0.1385384615384615,
,,estacion_otono,GMM_k4_profile,4,0.0808,0.0917274725274725,0.1508571428571428,0.1433516483516483,
,,estacion_otono,GMM_k4_profile,5,0.0773648351648351,0.1150417582417582,0.1907692307692307,0.1836813186813186,
,,estacion_otono,GMM_k4_profile,6,0.0853736263736263,0.2016043956043955,0.200021978021978,0.2318021978021978,
,,estacion_otono,GMM_k4_profile,7,0.1008395604395604,0.2528087912087912,0.2325494505494505,0.2988681318681319,
,,estacion_otono,GMM_k4_profile,8,0.1203736263736263,0.2265098901098901,0.2276703296703296,0.416065934065934,
,,estacion_otono,GMM_k4_profile,9,0.1233318681318681,0.2241010989010989,0.2056483516483516,0.3047956043956021,
,,estacion_otono,GMM_k4_profile,10,0.1256901098901099,0.2209098901098901,0.2416813186813186,0.3963362637362602,
,,estacion_otono,GMM_k4_profile,11,0.1194505494505494,0.2455604395604395,0.2484395604395604,0.5441296703296657,
,,estacion_otono,GMM_k4_profile,12,0.1398483516483516,0.3379626373626373,0.2949120879120879,0.5741186813186767,
,,estacion_otono,GMM_k4_profile,13,0.1682087912087912,0.3695395604395604,0.3629450549450549,0.4237098901098867,
,,estacion_otono,GMM_k4_profile,14,0.169054945054945,0.343976923076923,0.3491098901098901,0.360401098901096,
,,estacion_otono,GMM_k4_profile,15,0.1394593406593406,0.2676868131868132,0.2403846153846154,0.3448065934065911,
