estrategia,algoritmo,k,feature,importance
global,KMeans,2,21,0.07047727948577835
global,KMeans,2,22,0.07042987763890139
global,KMeans,2,23,0.05485140129897885
global,KMeans,2,13,0.05132330440071304
global,KMeans,2,20,0.05065729251747288
global,KMeans,2,11,0.047825516199571545
global,KMeans,2,10,0.04665060218940847
global,KMeans,2,12,0.045490364703481216
global,KMeans,2,19,0.04229126100032751
global,KMeans,2,8,0.04228301683500909
global,KMeans,3,18,0.0933380442514451
global,KMeans,3,17,0.08231614864650771
global,KMeans,3,19,0.07737814551227172
global,KMeans,3,4,0.07328073698046689
global,KMeans,3,16,0.06314643711258021
global,KMeans,3,11,0.059394021958055876
global,KMeans,3,5,0.05842920526469835
global,KMeans,3,15,0.0542720319228608
global,KMeans,3,12,0.04914582280810148
global,KMeans,3,10,0.04841941096568513
global,KMeans,4,18,0.08426586412404816
global,KMeans,4,17,0.07573252225406331
global,KMeans,4,19,0.07252514202188384
global,KMeans,4,4,0.06601646983556268
global,KMeans,4,16,0.06187890289407956
global,KMeans,4,11,0.05793858978062593
global,KMeans,4,15,0.05572694714952104
global,KMeans,4,10,0.04998385214849622
global,KMeans,4,5,0.04963575894984911
global,KMeans,4,12,0.04937948545718001
global,KMeans,5,0,0.06851665302612352
global,KMeans,5,18,0.06378138953037428
global,KMeans,5,1,0.06377480535346436
global,KMeans,5,2,0.06225922092347206
global,KMeans,5,4,0.059062244935309406
global,KMeans,5,19,0.05733370998780064
global,KMeans,5,17,0.05713605572875238
global,KMeans,5,3,0.053435849383920334
global,KMeans,5,16,0.04695257634244521
global,KMeans,5,5,0.04572817755885478
global,Agglomerative,2,13,0.06932124871680946
global,Agglomerative,2,14,0.05979625163146145
global,Agglomerative,2,15,0.05924414773528833
global,Agglomerative,2,21,0.0546114592476175
global,Agglomerative,2,12,0.05377886788410362
global,Agglomerative,2,16,0.053751056515937916
global,Agglomerative,2,22,0.053129741770036105
global,Agglomerative,2,11,0.05290987952050463
global,Agglomerative,2,10,0.051084711284985276
global,Agglomerative,2,9,0.05103628240685491
global,Agglomerative,3,4,0.07443196748558435
global,Agglomerative,3,3,0.07140522579511109
global,Agglomerative,3,2,0.06617151749985645
global,Agglomerative,3,0,0.06465611972199126
global,Agglomerative,3,1,0.06273831122297256
global,Agglomerative,3,5,0.05833798122242079
global,Agglomerative,3,23,0.050611539568427635
global,Agglomerative,3,18,0.04883689016642147
global,Agglomerative,3,17,0.04805777693518074
global,Agglomerative,3,10,0.044308271050726426
global,Agglomerative,4,4,0.0655635241528841
global,Agglomerative,4,3,0.06355283688143451
global,Agglomerative,4,2,0.05879889342264291
global,Agglomerative,4,0,0.057981865740606375
global,Agglomerative,4,1,0.05637524382794697
global,Agglomerative,4,5,0.04989245985268184
global,Agglomerative,4,23,0.048677278354261354
global,Agglomerative,4,10,0.046880159308732745
global,Agglomerative,4,18,0.04642846051201497
global,Agglomerative,4,17,0.04615666637550056
global,Agglomerative,5,0,0.07111824263219879
global,Agglomerative,5,1,0.06640904826687483
global,Agglomerative,5,2,0.06481609657852341
global,Agglomerative,5,18,0.06434134355730019
global,Agglomerative,5,4,0.06121442876323546
global,Agglomerative,5,17,0.0579030968019039
global,Agglomerative,5,19,0.056216861805366065
global,Agglomerative,5,3,0.05534513956893033
global,Agglomerative,5,16,0.04720596261317062
global,Agglomerative,5,5,0.04598655479276683
global,GMM,2,21,0.07047727948577835
global,GMM,2,22,0.07042987763890139
global,GMM,2,23,0.05485140129897885
global,GMM,2,13,0.05132330440071304
global,GMM,2,20,0.05065729251747288
global,GMM,2,11,0.047825516199571545
global,GMM,2,10,0.04665060218940847
global,GMM,2,12,0.045490364703481216
global,GMM,2,19,0.04229126100032751
global,GMM,2,8,0.04228301683500909
global,GMM,3,18,0.0933380442514451
global,GMM,3,17,0.08231614864650771
global,GMM,3,19,0.07737814551227172
global,GMM,3,4,0.07328073698046689
global,GMM,3,16,0.06314643711258021
global,GMM,3,11,0.059394021958055876
global,GMM,3,5,0.05842920526469835
global,GMM,3,15,0.0542720319228608
global,GMM,3,12,0.04914582280810148
global,GMM,3,10,0.04841941096568513
global,GMM,4,18,0.08426586412404816
global,GMM,4,17,0.07573252225406331
global,GMM,4,19,0.07252514202188384
global,GMM,4,4,0.06601646983556268
global,GMM,4,16,0.06187890289407956
global,GMM,4,11,0.05793858978062593
global,GMM,4,15,0.05572694714952104
global,GMM,4,10,0.04998385214849622
global,GMM,4,5,0.04963575894984911
global,GMM,4,12,0.04937948545718001
global,GMM,5,0,0.06851665302612352
global,GMM,5,18,0.06378138953037428
global,GMM,5,1,0.06377480535346436
global,GMM,5,2,0.06225922092347206
global,GMM,5,4,0.059062244935309406
global,GMM,5,19,0.05733370998780064
global,GMM,5,17,0.05713605572875238
global,GMM,5,3,0.053435849383920334
global,GMM,5,16,0.04695257634244521
global,GMM,5,5,0.04572817755885478
laborable,KMeans,2,13,0.06735513388638902
laborable,KMeans,2,16,0.06483546679338469
laborable,KMeans,2,15,0.06209061671992542
laborable,KMeans,2,14,0.05828427528364107
laborable,KMeans,2,23,0.05482715180047584
laborable,KMeans,2,9,0.05330635249530221
laborable,KMeans,2,17,0.05269738809892713
laborable,KMeans,2,22,0.05165797887633086
laborable,KMeans,2,21,0.0513900390235307
laborable,KMeans,2,12,0.04998019026418851
laborable,KMeans,3,16,0.08562053740328533
laborable,KMeans,3,15,0.08067122292078446
laborable,KMeans,3,17,0.07786326068901477
laborable,KMeans,3,18,0.06475831155980973
laborable,KMeans,3,9,0.0595701222708707
laborable,KMeans,3,14,0.05618358396911566
laborable,KMeans,3,12,0.055057575420813284
laborable,KMeans,3,13,0.05157093078945905
laborable,KMeans,3,23,0.05033775734046265
laborable,KMeans,3,11,0.048442436273640616
laborable,KMeans,4,18,0.10027626915073112
laborable,KMeans,4,17,0.09218662070679176
laborable,KMeans,4,4,0.07875278395786431
laborable,KMeans,4,19,0.07173182108962152
laborable,KMeans,4,16,0.06444474277771403
laborable,KMeans,4,11,0.0606196902203507
laborable,KMeans,4,15,0.05591530740052241
laborable,KMeans,4,3,0.052993816899396896
laborable,KMeans,4,10,0.052489343286178644
laborable,KMeans,4,12,0.048983892100267455
laborable,KMeans,5,0,0.0820194152709193
laborable,KMeans,5,18,0.07239933996084885
laborable,KMeans,5,2,0.06937245647304471
laborable,KMeans,5,4,0.06797794121951331
laborable,KMeans,5,1,0.06726031530231515
laborable,KMeans,5,17,0.06607938612265796
laborable,KMeans,5,3,0.05681066103173323
laborable,KMeans,5,19,0.05635349695504263
laborable,KMeans,5,5,0.0462620627144066
laborable,KMeans,5,16,0.04601877416535857
laborable,Agglomerative,2,9,0.08013220553683877
laborable,Agglomerative,2,16,0.07093522416318636
laborable,Agglomerative,2,12,0.06999798796496691
laborable,Agglomerative,2,13,0.06963288792489009
laborable,Agglomerative,2,10,0.06543804262742431
laborable,Agglomerative,2,11,0.06431122803511413
laborable,Agglomerative,2,15,0.06038462441340681
laborable,Agglomerative,2,17,0.05633725420354334
laborable,Agglomerative,2,18,0.049417274509768634
laborable,Agglomerative,2,14,0.04559204875975035
laborable,Agglomerative,3,4,0.08102101406374106
laborable,Agglomerative,3,3,0.07085615130367001
laborable,Agglomerative,3,2,0.06593832009824419
laborable,Agglomerative,3,0,0.06452072138416554
laborable,Agglomerative,3,1,0.06365341090459933
laborable,Agglomerative,3,17,0.05974952144127676
laborable,Agglomerative,3,10,0.056894581366000466
laborable,Agglomerative,3,5,0.05515461325564697
laborable,Agglomerative,3,18,0.05438546474421806
laborable,Agglomerative,3,23,0.04959659653371138
laborable,Agglomerative,4,7,0.06379492504910342
laborable,Agglomerative,4,6,0.06344825592789344
laborable,Agglomerative,4,5,0.058512733382062886
laborable,Agglomerative,4,4,0.05639245827116813
laborable,Agglomerative,4,10,0.05316205196422779
laborable,Agglomerative,4,15,0.05065742475330386
laborable,Agglomerative,4,3,0.04917267298481032
laborable,Agglomerative,4,16,0.048627006835856156
laborable,Agglomerative,4,0,0.04687284145975443
laborable,Agglomerative,4,1,0.04560280394895506
laborable,Agglomerative,5,0,0.07053979608318371
laborable,Agglomerative,5,17,0.05968949154212801
laborable,Agglomerative,5,18,0.0583606053291047
laborable,Agglomerative,5,1,0.05811381455951864
laborable,Agglomerative,5,4,0.05763465806115949
laborable,Agglomerative,5,2,0.055672391810633916
laborable,Agglomerative,5,16,0.05179844204268492
laborable,Agglomerative,5,15,0.05109158074035145
laborable,Agglomerative,5,10,0.0479715217284494
laborable,Agglomerative,5,19,0.047643548155019304
laborable,GMM,2,13,0.06735513388638902
laborable,GMM,2,16,0.06483546679338469
laborable,GMM,2,15,0.06209061671992542
laborable,GMM,2,14,0.05828427528364107
laborable,GMM,2,23,0.05482715180047584
laborable,GMM,2,9,0.05330635249530221
laborable,GMM,2,17,0.05269738809892713
laborable,GMM,2,22,0.05165797887633086
laborable,GMM,2,21,0.0513900390235307
laborable,GMM,2,12,0.04998019026418851
laborable,GMM,3,16,0.08562053740328533
laborable,GMM,3,15,0.08067122292078446
laborable,GMM,3,17,0.07786326068901477
laborable,GMM,3,18,0.06475831155980973
laborable,GMM,3,9,0.0595701222708707
laborable,GMM,3,14,0.05618358396911566
laborable,GMM,3,12,0.055057575420813284
laborable,GMM,3,13,0.05157093078945905
laborable,GMM,3,23,0.05033775734046265
laborable,GMM,3,11,0.048442436273640616
laborable,GMM,4,18,0.10027626915073112
laborable,GMM,4,17,0.09218662070679176
laborable,GMM,4,4,0.07875278395786431
laborable,GMM,4,19,0.07173182108962152
laborable,GMM,4,16,0.06444474277771403
laborable,GMM,4,11,0.0606196902203507
laborable,GMM,4,15,0.05591530740052241
laborable,GMM,4,3,0.052993816899396896
laborable,GMM,4,10,0.052489343286178644
laborable,GMM,4,12,0.048983892100267455
laborable,GMM,5,0,0.0820194152709193
laborable,GMM,5,18,0.07239933996084885
laborable,GMM,5,2,0.06937245647304471
laborable,GMM,5,4,0.06797794121951331
laborable,GMM,5,1,0.06726031530231515
laborable,GMM,5,17,0.06607938612265796
laborable,GMM,5,3,0.05681066103173323
laborable,GMM,5,19,0.05635349695504263
laborable,GMM,5,5,0.0462620627144066
laborable,GMM,5,16,0.04601877416535857
festivo,KMeans,2,22,0.06492271474022084
festivo,KMeans,2,21,0.06270526713119354
festivo,KMeans,2,14,0.05575702968487598
festivo,KMeans,2,13,0.055361506353609216
festivo,KMeans,2,15,0.05497323305305736
festivo,KMeans,2,23,0.054607610640132774
festivo,KMeans,2,11,0.045883441178261875
festivo,KMeans,2,17,0.04522779386628522
festivo,KMeans,2,20,0.04515189392711408
festivo,KMeans,2,12,0.044533619727163694
festivo,KMeans,3,15,0.059289131624195815
festivo,KMeans,3,14,0.05559392207501088
festivo,KMeans,3,22,0.05463626066819329
festivo,KMeans,3,20,0.05364906778472252
festivo,KMeans,3,13,0.053635237435287426
festivo,KMeans,3,21,0.05329883468263849
festivo,KMeans,3,10,0.05152800691322891
festivo,KMeans,3,23,0.05139121376100713
festivo,KMeans,3,11,0.0492219571880902
festivo,KMeans,3,17,0.047702993139139414
festivo,KMeans,4,5,0.07074880037541197
festivo,KMeans,4,19,0.06893404132259934
festivo,KMeans,4,18,0.06709536797498797
festivo,KMeans,4,4,0.06496218553437626
festivo,KMeans,4,6,0.06020229056415162
festivo,KMeans,4,16,0.057687318547183716
festivo,KMeans,4,17,0.05520153370970776
festivo,KMeans,4,7,0.049882733960736676
festivo,KMeans,4,12,0.04966896660670993
festivo,KMeans,4,15,0.04833456663966604
festivo,KMeans,5,1,0.06405026049058825
festivo,KMeans,5,2,0.06245706824905982
festivo,KMeans,5,4,0.05688565695616572
festivo,KMeans,5,3,0.056087512806948944
festivo,KMeans,5,5,0.055537896890243556
festivo,KMeans,5,0,0.053981077020450054
festivo,KMeans,5,19,0.053946966778087434
festivo,KMeans,5,18,0.051942588016212654
festivo,KMeans,5,6,0.049085302404007054
festivo,KMeans,5,16,0.046138599851219354
festivo,Agglomerative,2,22,0.06492271474022084
festivo,Agglomerative,2,21,0.06270526713119354
festivo,Agglomerative,2,14,0.05575702968487598
festivo,Agglomerative,2,13,0.055361506353609216
festivo,Agglomerative,2,15,0.05497323305305736
festivo,Agglomerative,2,23,0.054607610640132774
festivo,Agglomerative,2,11,0.045883441178261875
festivo,Agglomerative,2,17,0.04522779386628522
festivo,Agglomerative,2,20,0.04515189392711408
festivo,Agglomerative,2,12,0.044533619727163694
festivo,Agglomerative,3,3,0.0743158701818488
festivo,Agglomerative,3,2,0.06947567163376096
festivo,Agglomerative,3,4,0.06916412795923711
festivo,Agglomerative,3,0,0.06533341095404087
festivo,Agglomerative,3,1,0.06234428237004407
festivo,Agglomerative,3,23,0.05386402366535911
festivo,Agglomerative,3,5,0.05250444547750853
festivo,Agglomerative,3,6,0.05092785391046367
festivo,Agglomerative,3,15,0.04663438425728355
festivo,Agglomerative,3,18,0.04442089490951842
festivo,Agglomerative,4,1,0.0719993024402095
festivo,Agglomerative,4,2,0.0692572745397512
festivo,Agglomerative,4,5,0.06162478764819337
festivo,Agglomerative,4,4,0.05940321445855692
festivo,Agglomerative,4,3,0.05846691087721548
festivo,Agglomerative,4,0,0.0567543659545695
festivo,Agglomerative,4,19,0.05633682197585863
festivo,Agglomerative,4,18,0.0559989493305979
festivo,Agglomerative,4,16,0.05207277809593587
festivo,Agglomerative,4,6,0.05157141515449645
festivo,Agglomerative,5,1,0.06528339176238138
festivo,Agglomerative,5,2,0.06406544236308782
festivo,Agglomerative,5,3,0.05662902239806902
festivo,Agglomerative,5,4,0.05657995820163449
festivo,Agglomerative,5,5,0.05615212125658098
festivo,Agglomerative,5,0,0.05510056758662757
festivo,Agglomerative,5,19,0.05320822370500577
festivo,Agglomerative,5,18,0.05289802066933419
festivo,Agglomerative,5,16,0.04796735996515775
festivo,Agglomerative,5,6,0.04740734536291493
festivo,GMM,2,23,0.06947807046462512
festivo,GMM,2,17,0.06689022532012452
festivo,GMM,2,22,0.06339703124741612
festivo,GMM,2,0,0.06100215539048133
festivo,GMM,2,15,0.05995033069245498
festivo,GMM,2,18,0.059318439213962994
festivo,GMM,2,16,0.05680113881391207
festivo,GMM,2,14,0.05302532065936312
festivo,GMM,2,21,0.04581351488073051
festivo,GMM,2,19,0.043222521114696114
festivo,GMM,3,15,0.059289131624195815
festivo,GMM,3,14,0.05559392207501088
festivo,GMM,3,22,0.05463626066819329
festivo,GMM,3,20,0.05364906778472252
festivo,GMM,3,13,0.053635237435287426
festivo,GMM,3,21,0.05329883468263849
festivo,GMM,3,10,0.05152800691322891
festivo,GMM,3,23,0.05139121376100713
festivo,GMM,3,11,0.0492219571880902
festivo,GMM,3,17,0.047702993139139414
festivo,GMM,4,5,0.07074880037541197
festivo,GMM,4,19,0.06893404132259934
festivo,GMM,4,18,0.06709536797498797
festivo,GMM,4,4,0.06496218553437626
festivo,GMM,4,6,0.06020229056415162
festivo,GMM,4,16,0.057687318547183716
festivo,GMM,4,17,0.05520153370970776
festivo,GMM,4,7,0.049882733960736676
festivo,GMM,4,12,0.04966896660670993
festivo,GMM,4,15,0.04833456663966604
festivo,GMM,5,1,0.06405026049058825
festivo,GMM,5,2,0.06245706824905982
festivo,GMM,5,4,0.05688565695616572
festivo,GMM,5,3,0.056087512806948944
festivo,GMM,5,5,0.055537896890243556
festivo,GMM,5,0,0.053981077020450054
festivo,GMM,5,19,0.053946966778087434
festivo,GMM,5,18,0.051942588016212654
festivo,GMM,5,6,0.049085302404007054
festivo,GMM,5,16,0.046138599851219354
dia_lunes,KMeans,2,9,0.07963481452560282
dia_lunes,KMeans,2,21,0.058832284303882675
dia_lunes,KMeans,2,22,0.056723711128802964
dia_lunes,KMeans,2,13,0.05666530811776553
dia_lunes,KMeans,2,23,0.054924180714211054
dia_lunes,KMeans,2,20,0.052929949280245865
dia_lunes,KMeans,2,16,0.05048958900890377
dia_lunes,KMeans,2,19,0.049558157361823715
dia_lunes,KMeans,2,18,0.04778982537404356
dia_lunes,KMeans,2,8,0.045215580849677355
dia_lunes,KMeans,3,8,0.15265659295924552
dia_lunes,KMeans,3,7,0.0938210454443725
dia_lunes,KMeans,3,15,0.06817315992274589
dia_lunes,KMeans,3,19,0.05516778780907865
dia_lunes,KMeans,3,16,0.05178887291180627
dia_lunes,KMeans,3,20,0.047888329948387036
dia_lunes,KMeans,3,13,0.04758183629662753
dia_lunes,KMeans,3,21,0.0469683636875954
dia_lunes,KMeans,3,12,0.04212733870305903
dia_lunes,KMeans,3,22,0.04201848446939402
dia_lunes,KMeans,4,8,0.08645287432199344
dia_lunes,KMeans,4,4,0.05944989248966984
dia_lunes,KMeans,4,15,0.05731414171473186
dia_lunes,KMeans,4,7,0.05292242217400715
dia_lunes,KMeans,4,2,0.05103128812254385
dia_lunes,KMeans,4,1,0.05089694239540951
dia_lunes,KMeans,4,5,0.05020868385484547
dia_lunes,KMeans,4,3,0.0487589878884102
dia_lunes,KMeans,4,18,0.04303496820644563
dia_lunes,KMeans,4,0,0.0424490762071316
dia_lunes,KMeans,5,0,0.07224968045758497
dia_lunes,KMeans,5,1,0.07139122945305156
dia_lunes,KMeans,5,2,0.06589593754051319
dia_lunes,KMeans,5,4,0.061081214452358375
dia_lunes,KMeans,5,17,0.0597089475226306
dia_lunes,KMeans,5,8,0.05626791125480892
dia_lunes,KMeans,5,18,0.054723417977233124
dia_lunes,KMeans,5,3,0.05145488078672958
dia_lunes,KMeans,5,15,0.04741300125486272
dia_lunes,KMeans,5,5,0.04603814112036863
dia_lunes,Agglomerative,2,20,0.07027268793590578
dia_lunes,Agglomerative,2,21,0.066736922756692
dia_lunes,Agglomerative,2,13,0.0633051859663748
dia_lunes,Agglomerative,2,9,0.06036478938123514
dia_lunes,Agglomerative,2,16,0.05520999945826494
dia_lunes,Agglomerative,2,19,0.05324220227621162
dia_lunes,Agglomerative,2,22,0.053032296840372535
dia_lunes,Agglomerative,2,18,0.05118134968936145
dia_lunes,Agglomerative,2,17,0.048858561664651086
dia_lunes,Agglomerative,2,15,0.0488497438994856
dia_lunes,Agglomerative,3,4,0.0815480175472412
dia_lunes,Agglomerative,3,5,0.0736497770042156
dia_lunes,Agglomerative,3,3,0.0731288358019715
dia_lunes,Agglomerative,3,1,0.07250550647382879
dia_lunes,Agglomerative,3,2,0.06964071974150528
dia_lunes,Agglomerative,3,18,0.06861792346409212
dia_lunes,Agglomerative,3,0,0.062054108685123364
dia_lunes,Agglomerative,3,23,0.052235762535262374
dia_lunes,Agglomerative,3,17,0.05160263342917177
dia_lunes,Agglomerative,3,12,0.033287805611120845
dia_lunes,Agglomerative,4,8,0.08645287432199344
dia_lunes,Agglomerative,4,4,0.05944989248966984
dia_lunes,Agglomerative,4,15,0.05731414171473186
dia_lunes,Agglomerative,4,7,0.05292242217400715
dia_lunes,Agglomerative,4,2,0.05103128812254385
dia_lunes,Agglomerative,4,1,0.05089694239540951
dia_lunes,Agglomerative,4,5,0.05020868385484547
dia_lunes,Agglomerative,4,3,0.0487589878884102
dia_lunes,Agglomerative,4,18,0.04303496820644563
dia_lunes,Agglomerative,4,0,0.0424490762071316
dia_lunes,Agglomerative,5,8,0.07701829176816513
dia_lunes,Agglomerative,5,10,0.061271328210392426
dia_lunes,Agglomerative,5,12,0.055674731657516824
dia_lunes,Agglomerative,5,11,0.05430361938446608
dia_lunes,Agglomerative,5,15,0.0538116283289483
dia_lunes,Agglomerative,5,4,0.05286198596849152
dia_lunes,Agglomerative,5,7,0.047885062048720645
dia_lunes,Agglomerative,5,5,0.04669827959318612
dia_lunes,Agglomerative,5,1,0.04477125823818606
dia_lunes,Agglomerative,5,2,0.04465020562754187
dia_lunes,GMM,2,9,0.07963481452560282
dia_lunes,GMM,2,21,0.058832284303882675
dia_lunes,GMM,2,22,0.056723711128802964
dia_lunes,GMM,2,13,0.05666530811776553
dia_lunes,GMM,2,23,0.054924180714211054
dia_lunes,GMM,2,20,0.052929949280245865
dia_lunes,GMM,2,16,0.05048958900890377
dia_lunes,GMM,2,19,0.049558157361823715
dia_lunes,GMM,2,18,0.04778982537404356
dia_lunes,GMM,2,8,0.045215580849677355
dia_lunes,GMM,3,8,0.15265659295924552
dia_lunes,GMM,3,7,0.0938210454443725
dia_lunes,GMM,3,15,0.06817315992274589
dia_lunes,GMM,3,19,0.05516778780907865
dia_lunes,GMM,3,16,0.05178887291180627
dia_lunes,GMM,3,20,0.047888329948387036
dia_lunes,GMM,3,13,0.04758183629662753
dia_lunes,GMM,3,21,0.0469683636875954
dia_lunes,GMM,3,12,0.04212733870305903
dia_lunes,GMM,3,22,0.04201848446939402
dia_lunes,GMM,4,8,0.08645287432199344
dia_lunes,GMM,4,4,0.05944989248966984
dia_lunes,GMM,4,15,0.05731414171473186
dia_lunes,GMM,4,7,0.05292242217400715
dia_lunes,GMM,4,2,0.05103128812254385
dia_lunes,GMM,4,1,0.05089694239540951
dia_lunes,GMM,4,5,0.05020868385484547
dia_lunes,GMM,4,3,0.0487589878884102
dia_lunes,GMM,4,18,0.04303496820644563
dia_lunes,GMM,4,0,0.0424490762071316
dia_lunes,GMM,5,0,0.07224968045758497
dia_lunes,GMM,5,1,0.07139122945305156
dia_lunes,GMM,5,2,0.06589593754051319
dia_lunes,GMM,5,4,0.061081214452358375
dia_lunes,GMM,5,17,0.0597089475226306
dia_lunes,GMM,5,8,0.05626791125480892
dia_lunes,GMM,5,18,0.054723417977233124
dia_lunes,GMM,5,3,0.05145488078672958
dia_lunes,GMM,5,15,0.04741300125486272
dia_lunes,GMM,5,5,0.04603814112036863
dia_martes,KMeans,2,18,0.06527500169943823
dia_martes,KMeans,2,8,0.06095793097278025
dia_martes,KMeans,2,12,0.06040026943774007
dia_martes,KMeans,2,17,0.060073637832802444
dia_martes,KMeans,2,22,0.05825009511426313
dia_martes,KMeans,2,9,0.05785766530099996
dia_martes,KMeans,2,16,0.05742779695485376
dia_martes,KMeans,2,21,0.05646292097453285
dia_martes,KMeans,2,10,0.05246701727232084
dia_martes,KMeans,2,11,0.052125712149633116
dia_martes,KMeans,3,9,0.06513478694206545
dia_martes,KMeans,3,7,0.06083743292859533
dia_martes,KMeans,3,16,0.05906873878179311
dia_martes,KMeans,3,12,0.057691527422314426
dia_martes,KMeans,3,10,0.05455979784478776
dia_martes,KMeans,3,8,0.05427411687093456
dia_martes,KMeans,3,11,0.054184252354282134
dia_martes,KMeans,3,20,0.05205070350853991
dia_martes,KMeans,3,13,0.05115777126652527
dia_martes,KMeans,3,18,0.04980418461666395
dia_martes,KMeans,4,4,0.06799905368201015
dia_martes,KMeans,4,2,0.0571335155834776
dia_martes,KMeans,4,0,0.054419271279934574
dia_martes,KMeans,4,3,0.05212327544870125
dia_martes,KMeans,4,17,0.05116688980102111
dia_martes,KMeans,4,1,0.050925412130002665
dia_martes,KMeans,4,23,0.05089037359883157
dia_martes,KMeans,4,5,0.05079867122030466
dia_martes,KMeans,4,9,0.04851442204271963
dia_martes,KMeans,4,16,0.04737716019343999
dia_martes,KMeans,5,0,0.08346090382416183
dia_martes,KMeans,5,4,0.07616119379171642
dia_martes,KMeans,5,2,0.07206048442919825
dia_martes,KMeans,5,1,0.06177008654206166
dia_martes,KMeans,5,17,0.05446896610195061
dia_martes,KMeans,5,18,0.05396678435489238
dia_martes,KMeans,5,23,0.05197793641446569
dia_martes,KMeans,5,19,0.051221707728006945
dia_martes,KMeans,5,3,0.04646222933022141
dia_martes,KMeans,5,5,0.04485621103235195
dia_martes,Agglomerative,2,18,0.06527500169943823
dia_martes,Agglomerative,2,8,0.06095793097278025
dia_martes,Agglomerative,2,12,0.06040026943774007
dia_martes,Agglomerative,2,17,0.060073637832802444
dia_martes,Agglomerative,2,22,0.05825009511426313
dia_martes,Agglomerative,2,9,0.05785766530099996
dia_martes,Agglomerative,2,16,0.05742779695485376
dia_martes,Agglomerative,2,21,0.05646292097453285
dia_martes,Agglomerative,2,10,0.05246701727232084
dia_martes,Agglomerative,2,11,0.052125712149633116
dia_martes,Agglomerative,3,4,0.080021385297209
dia_martes,Agglomerative,3,2,0.06770934148990954
dia_martes,Agglomerative,3,0,0.06417975618146005
dia_martes,Agglomerative,3,1,0.06174891641288478
dia_martes,Agglomerative,3,5,0.0607789561913796
dia_martes,Agglomerative,3,3,0.05890672407357564
dia_martes,Agglomerative,3,23,0.05832642062682759
dia_martes,Agglomerative,3,17,0.05519390303686932
dia_martes,Agglomerative,3,18,0.05018388772474809
dia_martes,Agglomerative,3,16,0.04271598968643806
dia_martes,Agglomerative,4,7,0.07289128405690788
dia_martes,Agglomerative,4,6,0.0716546475110163
dia_martes,Agglomerative,4,5,0.06099698843399582
dia_martes,Agglomerative,4,4,0.05567238270181137
dia_martes,Agglomerative,4,9,0.051622364019673184
dia_martes,Agglomerative,4,2,0.05032782934675978
dia_martes,Agglomerative,4,0,0.048920540558144585
dia_martes,Agglomerative,4,1,0.045358830181678945
dia_martes,Agglomerative,4,15,0.04364886183678119
dia_martes,Agglomerative,4,16,0.04296546084426602
dia_martes,Agglomerative,5,0,0.08010133525242868
dia_martes,Agglomerative,5,4,0.06888452218987988
dia_martes,Agglomerative,5,2,0.06868490338295993
dia_martes,Agglomerative,5,1,0.05943114667666086
dia_martes,Agglomerative,5,19,0.048656632891510496
dia_martes,Agglomerative,5,15,0.048602694827939885
dia_martes,Agglomerative,5,7,0.04784359087377499
dia_martes,Agglomerative,5,6,0.046489403314716606
dia_martes,Agglomerative,5,5,0.045699001927324595
dia_martes,Agglomerative,5,17,0.04320120106667301
dia_martes,GMM,2,18,0.06527500169943823
dia_martes,GMM,2,8,0.06095793097278025
dia_martes,GMM,2,12,0.06040026943774007
dia_martes,GMM,2,17,0.060073637832802444
dia_martes,GMM,2,22,0.05825009511426313
dia_martes,GMM,2,9,0.05785766530099996
dia_martes,GMM,2,16,0.05742779695485376
dia_martes,GMM,2,21,0.05646292097453285
dia_martes,GMM,2,10,0.05246701727232084
dia_martes,GMM,2,11,0.052125712149633116
dia_martes,GMM,3,9,0.06513478694206545
dia_martes,GMM,3,7,0.06083743292859533
dia_martes,GMM,3,16,0.05906873878179311
dia_martes,GMM,3,12,0.057691527422314426
dia_martes,GMM,3,10,0.05455979784478776
dia_martes,GMM,3,8,0.05427411687093456
dia_martes,GMM,3,11,0.054184252354282134
dia_martes,GMM,3,20,0.05205070350853991
dia_martes,GMM,3,13,0.05115777126652527
dia_martes,GMM,3,18,0.04980418461666395
dia_martes,GMM,4,4,0.06799905368201015
dia_martes,GMM,4,2,0.0571335155834776
dia_martes,GMM,4,0,0.054419271279934574
dia_martes,GMM,4,3,0.05212327544870125
dia_martes,GMM,4,17,0.05116688980102111
dia_martes,GMM,4,1,0.050925412130002665
dia_martes,GMM,4,23,0.05089037359883157
dia_martes,GMM,4,5,0.05079867122030466
dia_martes,GMM,4,9,0.04851442204271963
dia_martes,GMM,4,16,0.04737716019343999
dia_martes,GMM,5,0,0.08346090382416183
dia_martes,GMM,5,4,0.07616119379171642
dia_martes,GMM,5,2,0.07206048442919825
dia_martes,GMM,5,1,0.06177008654206166
dia_martes,GMM,5,17,0.05446896610195061
dia_martes,GMM,5,18,0.05396678435489238
dia_martes,GMM,5,23,0.05197793641446569
dia_martes,GMM,5,19,0.051221707728006945
dia_martes,GMM,5,3,0.04646222933022141
dia_martes,GMM,5,5,0.04485621103235195
dia_miercoles,KMeans,2,22,0.0823298936995364
dia_miercoles,KMeans,2,21,0.07559751896578196
dia_miercoles,KMeans,2,23,0.05869884032087258
dia_miercoles,KMeans,2,13,0.050678615086966694
dia_miercoles,KMeans,2,20,0.05047866581578359
dia_miercoles,KMeans,2,18,0.05045088313773754
dia_miercoles,KMeans,2,5,0.04791080949354833
dia_miercoles,KMeans,2,12,0.04716344277414945
